"YEAR","JURISDICTION","LOCATION","AGE_GROUP","METRIC","DETECTION_METHOD","FINES","ARRESTS","CHARGES","Month"
2024,"NSW","Major Cities of Australia","0-16","non_wearing_seatbelts","Police issued",1,0,0,"07"
2024,"NSW","Major Cities of Australia","0-16","speed_fines","Police issued",8,0,0,"07"
2024,"NSW","Major Cities of Australia","0-16","unlicensed_driving","Unspecified",2,0,24,"07"
2024,"NSW","Major Cities of Australia","17-25","mobile_phone_use","Police issued",324,0,3,"07"
2024,"NSW","Major Cities of Australia","17-25","non_wearing_seatbelts","Police issued",64,0,4,"07"
2024,"NSW","Major Cities of Australia","17-25","speed_fines","Police issued",1695,0,56,"07"
2024,"NSW","Major Cities of Australia","17-25","unlicensed_driving","Unspecified",166,0,511,"07"
2024,"NSW","Major Cities of Australia","26-39","mobile_phone_use","Police issued",322,0,3,"07"
2024,"NSW","Major Cities of Australia","26-39","non_wearing_seatbelts","Police issued",89,0,5,"07"
2024,"NSW","Major Cities of Australia","26-39","speed_fines","Police issued",1957,0,35,"07"
2024,"NSW","Major Cities of Australia","26-39","unlicensed_driving","Unspecified",189,0,656,"07"
2024,"NSW","Major Cities of Australia","40-64","mobile_phone_use","Police issued",258,0,5,"07"
2024,"NSW","Major Cities of Australia","40-64","non_wearing_seatbelts","Police issued",54,0,1,"07"
2024,"NSW","Major Cities of Australia","40-64","speed_fines","Police issued",1731,0,17,"07"
2024,"NSW","Major Cities of Australia","40-64","unlicensed_driving","Unspecified",100,0,418,"07"
2024,"NSW","Major Cities of Australia","65 and over","mobile_phone_use","Police issued",25,0,0,"07"
2024,"NSW","Major Cities of Australia","65 and over","non_wearing_seatbelts","Police issued",15,0,0,"07"
2024,"NSW","Major Cities of Australia","65 and over","speed_fines","Police issued",243,0,0,"07"
2024,"NSW","Major Cities of Australia","65 and over","unlicensed_driving","Unspecified",11,0,22,"07"
2024,"NSW","Outer Regional Australia","0-16","speed_fines","Police issued",1,0,0,"07"
2024,"NSW","Outer Regional Australia","0-16","unlicensed_driving","Unspecified",1,0,2,"07"
2024,"NSW","Outer Regional Australia","17-25","mobile_phone_use","Police issued",6,0,2,"07"
2024,"NSW","Outer Regional Australia","17-25","non_wearing_seatbelts","Police issued",12,0,0,"07"
2024,"NSW","Outer Regional Australia","17-25","speed_fines","Police issued",317,0,1,"07"
2024,"NSW","Outer Regional Australia","17-25","unlicensed_driving","Unspecified",7,0,28,"07"
2024,"NSW","Outer Regional Australia","26-39","mobile_phone_use","Police issued",6,0,0,"07"
2024,"NSW","Outer Regional Australia","26-39","non_wearing_seatbelts","Police issued",14,0,0,"07"
2024,"NSW","Outer Regional Australia","26-39","speed_fines","Police issued",516,0,0,"07"
2024,"NSW","Outer Regional Australia","26-39","unlicensed_driving","Unspecified",25,0,68,"07"
2024,"NSW","Outer Regional Australia","40-64","mobile_phone_use","Police issued",7,0,0,"07"
2024,"NSW","Outer Regional Australia","40-64","non_wearing_seatbelts","Police issued",9,0,1,"07"
2024,"NSW","Outer Regional Australia","40-64","speed_fines","Police issued",603,0,1,"07"
2024,"NSW","Outer Regional Australia","40-64","unlicensed_driving","Unspecified",16,0,29,"07"
2024,"NSW","Outer Regional Australia","65 and over","non_wearing_seatbelts","Police issued",4,0,0,"07"
2024,"NSW","Outer Regional Australia","65 and over","speed_fines","Police issued",184,0,0,"07"
2024,"NSW","Outer Regional Australia","65 and over","unlicensed_driving","Unspecified",3,0,4,"07"
2024,"NSW","Remote Australia","0-16","unlicensed_driving","Unspecified",0,0,2,"07"
2024,"NSW","Remote Australia","17-25","non_wearing_seatbelts","Police issued",5,0,0,"07"
2024,"NSW","Remote Australia","17-25","speed_fines","Police issued",34,0,0,"07"
2024,"NSW","Remote Australia","17-25","unlicensed_driving","Unspecified",2,0,4,"07"
2024,"NSW","Remote Australia","26-39","non_wearing_seatbelts","Police issued",5,0,1,"07"
2024,"NSW","Remote Australia","26-39","speed_fines","Police issued",34,0,0,"07"
2024,"NSW","Remote Australia","26-39","unlicensed_driving","Unspecified",2,0,10,"07"
2024,"NSW","Remote Australia","40-64","mobile_phone_use","Police issued",1,0,0,"07"
2024,"NSW","Remote Australia","40-64","non_wearing_seatbelts","Police issued",5,0,0,"07"
2024,"NSW","Remote Australia","40-64","speed_fines","Police issued",52,0,0,"07"
2024,"NSW","Remote Australia","40-64","unlicensed_driving","Unspecified",2,0,5,"07"
2024,"NSW","Remote Australia","65 and over","non_wearing_seatbelts","Police issued",1,0,0,"07"
2024,"NSW","Remote Australia","65 and over","speed_fines","Police issued",18,0,0,"07"
2024,"NSW","All regions","0-16","unlicensed_driving","Unspecified",1,0,0,"07"
2024,"NSW","All regions","17-25","mobile_phone_use","Police issued",5,0,0,"07"
2024,"NSW","All regions","17-25","non_wearing_seatbelts","Police issued",7,0,0,"07"
2024,"NSW","All regions","17-25","speed_fines","Police issued",70,0,1,"07"
2024,"NSW","All regions","17-25","unlicensed_driving","Unspecified",5,0,21,"07"
2024,"NSW","All regions","26-39","mobile_phone_use","Police issued",13,0,0,"07"
2024,"NSW","All regions","26-39","non_wearing_seatbelts","Police issued",3,0,0,"07"
2024,"NSW","All regions","26-39","speed_fines","Police issued",105,0,0,"07"
2024,"NSW","All regions","26-39","unlicensed_driving","Unspecified",12,0,24,"07"
2024,"NSW","All regions","40-64","mobile_phone_use","Police issued",4,0,0,"07"
2024,"NSW","All regions","40-64","non_wearing_seatbelts","Police issued",3,0,0,"07"
2024,"NSW","All regions","40-64","speed_fines","Police issued",79,0,0,"07"
2024,"NSW","All regions","40-64","unlicensed_driving","Unspecified",3,0,20,"07"
2024,"NSW","All regions","65 and over","non_wearing_seatbelts","Police issued",1,0,0,"07"
2024,"NSW","All regions","65 and over","speed_fines","Police issued",18,0,0,"07"
2024,"NSW","All regions","65 and over","unlicensed_driving","Unspecified",0,0,1,"07"
2024,"NSW","All regions","Unspecified","mobile_phone_use","Camera Issued",11325,0,0,"07"
2024,"NSW","All regions","Unspecified","non_wearing_seatbelts","Camera Issued",16566,0,0,"07"
2024,"NSW","All regions","Unspecified","speed_fines","Camera Issued",40419,0,0,"07"
2024,"NSW","All regions","Unspecified","speed_fines","Camera Issued",4055,0,0,"07"
2024,"NSW","All regions","Unspecified","speed_fines","Camera Issued",18934,0,0,"07"
2024,"NSW","Very Remote Australia","17-25","speed_fines","Police issued",1,0,0,"07"
2024,"NSW","Very Remote Australia","17-25","unlicensed_driving","Unspecified",1,0,4,"07"
2024,"NSW","Very Remote Australia","26-39","non_wearing_seatbelts","Police issued",2,0,0,"07"
2024,"NSW","Very Remote Australia","26-39","speed_fines","Police issued",2,0,0,"07"
2024,"NSW","Very Remote Australia","26-39","unlicensed_driving","Unspecified",2,0,3,"07"
2024,"NSW","Very Remote Australia","40-64","mobile_phone_use","Police issued",1,0,0,"07"
2024,"NSW","Very Remote Australia","40-64","non_wearing_seatbelts","Police issued",3,0,0,"07"
2024,"NSW","Very Remote Australia","40-64","speed_fines","Police issued",3,0,0,"07"
2024,"NSW","Very Remote Australia","40-64","unlicensed_driving","Unspecified",0,0,2,"07"
2024,"NT","All regions","0-16","speed_fines","Police issued",3,0,0,"07"
2024,"NT","All regions","0-16","unlicensed_driving","Unspecified",1,8,12,"07"
2024,"NT","All regions","17-25","mobile_phone_use","Police issued",3,0,1,"07"
2024,"NT","All regions","17-25","non_wearing_seatbelts","Police issued",19,1,21,"07"
2024,"NT","All regions","17-25","speed_fines","Camera Issued",137,0,0,"07"
2024,"NT","All regions","17-25","speed_fines","Camera Issued",280,0,0,"07"
2024,"NT","All regions","17-25","speed_fines","Unspecified",0,1,9,"07"
2024,"NT","All regions","17-25","speed_fines","Police issued",73,0,0,"07"
2024,"NT","All regions","17-25","unlicensed_driving","Unspecified",9,13,54,"07"
2024,"NT","All regions","26-39","mobile_phone_use","Police issued",8,0,0,"07"
2024,"NT","All regions","26-39","non_wearing_seatbelts","Police issued",36,3,43,"07"
2024,"NT","All regions","26-39","speed_fines","Camera Issued",395,0,0,"07"
2024,"NT","All regions","26-39","speed_fines","Camera Issued",579,0,0,"07"
2024,"NT","All regions","26-39","speed_fines","Unspecified",0,1,10,"07"
2024,"NT","All regions","26-39","speed_fines","Police issued",134,0,0,"07"
2024,"NT","All regions","26-39","unlicensed_driving","Unspecified",13,27,109,"07"
2024,"NT","All regions","40-64","mobile_phone_use","Police issued",8,0,1,"07"
2024,"NT","All regions","40-64","non_wearing_seatbelts","Police issued",32,1,9,"07"
2024,"NT","All regions","40-64","speed_fines","Camera Issued",635,0,0,"07"
2024,"NT","All regions","40-64","speed_fines","Camera Issued",795,0,0,"07"
2024,"NT","All regions","40-64","speed_fines","Unspecified",0,0,7,"07"
2024,"NT","All regions","40-64","speed_fines","Police issued",135,0,0,"07"
2024,"NT","All regions","40-64","unlicensed_driving","Unspecified",7,10,52,"07"
2024,"NT","All regions","65 and over","non_wearing_seatbelts","Police issued",4,0,0,"07"
2024,"NT","All regions","65 and over","speed_fines","Camera Issued",131,0,0,"07"
2024,"NT","All regions","65 and over","speed_fines","Camera Issued",191,0,0,"07"
2024,"NT","All regions","65 and over","speed_fines","Police issued",29,0,0,"07"
2024,"NT","All regions","65 and over","unlicensed_driving","Unspecified",0,0,2,"07"
2024,"NT","All regions","Unspecified","speed_fines","Camera Issued",60,0,0,"07"
2024,"NT","All regions","Unspecified","speed_fines","Camera Issued",74,0,0,"07"
2024,"QLD","All regions","0-16","mobile_phone_use","Camera Issued",170,0,0,"07"
2024,"QLD","All regions","0-16","non_wearing_seatbelts","Camera Issued",71,0,0,"07"
2024,"QLD","All regions","0-16","non_wearing_seatbelts","Police issued",1,0,0,"07"
2024,"QLD","All regions","0-16","speed_fines","Camera Issued",552,0,0,"07"
2024,"QLD","All regions","0-16","speed_fines","Camera Issued",883,0,0,"07"
2024,"QLD","All regions","0-16","speed_fines","Police issued",2,0,0,"07"
2024,"QLD","All regions","0-16","unlicensed_driving","Unspecified",39,0,0,"07"
2024,"QLD","All regions","17-25","mobile_phone_use","Camera Issued",802,0,0,"07"
2024,"QLD","All regions","17-25","mobile_phone_use","Police issued",48,0,0,"07"
2024,"QLD","All regions","17-25","non_wearing_seatbelts","Camera Issued",431,0,0,"07"
2024,"QLD","All regions","17-25","non_wearing_seatbelts","Police issued",57,0,0,"07"
2024,"QLD","All regions","17-25","speed_fines","Camera Issued",2476,0,0,"07"
2024,"QLD","All regions","17-25","speed_fines","Camera Issued",5324,0,0,"07"
2024,"QLD","All regions","17-25","speed_fines","Police issued",1951,0,0,"07"
2024,"QLD","All regions","17-25","unlicensed_driving","Unspecified",596,0,0,"07"
2024,"QLD","All regions","26-39","mobile_phone_use","Camera Issued",2410,0,0,"07"
2024,"QLD","All regions","26-39","mobile_phone_use","Police issued",113,0,0,"07"
2024,"QLD","All regions","26-39","non_wearing_seatbelts","Camera Issued",1150,0,0,"07"
2024,"QLD","All regions","26-39","non_wearing_seatbelts","Police issued",119,0,0,"07"
2024,"QLD","All regions","26-39","speed_fines","Camera Issued",5691,0,0,"07"
2024,"QLD","All regions","26-39","speed_fines","Camera Issued",10984,0,0,"07"
2024,"QLD","All regions","26-39","speed_fines","Police issued",2825,0,0,"07"
2024,"QLD","All regions","26-39","unlicensed_driving","Unspecified",939,0,0,"07"
2024,"QLD","All regions","40-64","mobile_phone_use","Camera Issued",2599,0,0,"07"
2024,"QLD","All regions","40-64","mobile_phone_use","Police issued",68,0,0,"07"
2024,"QLD","All regions","40-64","non_wearing_seatbelts","Camera Issued",1253,0,0,"07"
2024,"QLD","All regions","40-64","non_wearing_seatbelts","Police issued",82,0,0,"07"
2024,"QLD","All regions","40-64","speed_fines","Camera Issued",8580,0,0,"07"
2024,"QLD","All regions","40-64","speed_fines","Camera Issued",16277,0,0,"07"
2024,"QLD","All regions","40-64","speed_fines","Police issued",3145,0,0,"07"
2024,"QLD","All regions","40-64","unlicensed_driving","Unspecified",609,0,0,"07"
2024,"QLD","All regions","65 and over","mobile_phone_use","Camera Issued",321,0,0,"07"
2024,"QLD","All regions","65 and over","mobile_phone_use","Police issued",8,0,0,"07"
2024,"QLD","All regions","65 and over","non_wearing_seatbelts","Camera Issued",281,0,0,"07"
2024,"QLD","All regions","65 and over","non_wearing_seatbelts","Police issued",10,0,0,"07"
2024,"QLD","All regions","65 and over","speed_fines","Camera Issued",2471,0,0,"07"
2024,"QLD","All regions","65 and over","speed_fines","Camera Issued",4468,0,0,"07"
2024,"QLD","All regions","65 and over","speed_fines","Police issued",637,0,0,"07"
2024,"QLD","All regions","65 and over","unlicensed_driving","Unspecified",40,0,0,"07"
2024,"QLD","All regions","Unspecified","mobile_phone_use","Camera Issued",21,0,0,"07"
2024,"QLD","All regions","Unspecified","non_wearing_seatbelts","Camera Issued",10,0,0,"07"
2024,"QLD","All regions","Unspecified","speed_fines","Camera Issued",80,0,0,"07"
2024,"QLD","All regions","Unspecified","speed_fines","Camera Issued",115,0,0,"07"
2024,"SA","Inner Regional Australia","0-16","speed_fines","Police issued",1,0,0,"07"
2024,"SA","Inner Regional Australia","17-25","non_wearing_seatbelts","Police issued",2,0,0,"07"
2024,"SA","Inner Regional Australia","17-25","speed_fines","Camera Issued",47,0,0,"07"
2024,"SA","Inner Regional Australia","17-25","speed_fines","Camera Issued",91,0,0,"07"
2024,"SA","Inner Regional Australia","17-25","speed_fines","Police issued",160,0,1,"07"
2024,"SA","Inner Regional Australia","26-39","mobile_phone_use","Police issued",3,0,0,"07"
2024,"SA","Inner Regional Australia","26-39","non_wearing_seatbelts","Police issued",6,0,0,"07"
2024,"SA","Inner Regional Australia","26-39","speed_fines","Camera Issued",86,0,0,"07"
2024,"SA","Inner Regional Australia","26-39","speed_fines","Camera Issued",278,0,0,"07"
2024,"SA","Inner Regional Australia","26-39","speed_fines","Police issued",306,0,4,"07"
2024,"SA","Inner Regional Australia","40-64","mobile_phone_use","Police issued",3,0,0,"07"
2024,"SA","Inner Regional Australia","40-64","non_wearing_seatbelts","Police issued",11,0,0,"07"
2024,"SA","Inner Regional Australia","40-64","speed_fines","Camera Issued",106,0,0,"07"
2024,"SA","Inner Regional Australia","40-64","speed_fines","Camera Issued",486,0,0,"07"
2024,"SA","Inner Regional Australia","40-64","speed_fines","Police issued",405,0,1,"07"
2024,"SA","Inner Regional Australia","65 and over","mobile_phone_use","Police issued",1,0,0,"07"
2024,"SA","Inner Regional Australia","65 and over","non_wearing_seatbelts","Police issued",5,0,0,"07"
2024,"SA","Inner Regional Australia","65 and over","speed_fines","Camera Issued",28,0,0,"07"
2024,"SA","Inner Regional Australia","65 and over","speed_fines","Camera Issued",275,0,0,"07"
2024,"SA","Inner Regional Australia","65 and over","speed_fines","Police issued",121,0,0,"07"
2024,"SA","Inner Regional Australia","65 and over","unlicensed_driving","Unspecified",1,0,0,"07"
2024,"SA","Inner Regional Australia","Unspecified","speed_fines","Camera Issued",7,0,0,"07"
2024,"SA","Inner Regional Australia","Unspecified","speed_fines","Camera Issued",30,0,0,"07"
2024,"SA","Inner Regional Australia","Unspecified","speed_fines","Police issued",2,0,0,"07"
2024,"SA","Inner Regional Australia","Unspecified","unlicensed_driving","Unspecified",40,0,0,"07"
2024,"SA","Major Cities of Australia","0-16","speed_fines","Camera Issued",1,0,0,"07"
2024,"SA","Major Cities of Australia","17-25","mobile_phone_use","Police issued",68,0,0,"07"
2024,"SA","Major Cities of Australia","17-25","non_wearing_seatbelts","Police issued",30,0,0,"07"
2024,"SA","Major Cities of Australia","17-25","speed_fines","Camera Issued",406,0,0,"07"
2024,"SA","Major Cities of Australia","17-25","speed_fines","Camera Issued",469,0,0,"07"
2024,"SA","Major Cities of Australia","17-25","speed_fines","Police issued",418,1,6,"07"
2024,"SA","Major Cities of Australia","26-39","mobile_phone_use","Police issued",120,0,0,"07"
2024,"SA","Major Cities of Australia","26-39","non_wearing_seatbelts","Police issued",47,0,0,"07"
2024,"SA","Major Cities of Australia","26-39","speed_fines","Camera Issued",897,0,0,"07"
2024,"SA","Major Cities of Australia","26-39","speed_fines","Camera Issued",1111,0,0,"07"
2024,"SA","Major Cities of Australia","26-39","speed_fines","Police issued",653,2,4,"07"
2024,"SA","Major Cities of Australia","40-64","mobile_phone_use","Police issued",85,0,0,"07"
2024,"SA","Major Cities of Australia","40-64","non_wearing_seatbelts","Police issued",43,0,0,"07"
2024,"SA","Major Cities of Australia","40-64","speed_fines","Camera Issued",1921,0,0,"07"
2024,"SA","Major Cities of Australia","40-64","speed_fines","Camera Issued",1603,0,0,"07"
2024,"SA","Major Cities of Australia","40-64","speed_fines","Police issued",711,0,3,"07"
2024,"SA","Major Cities of Australia","65 and over","mobile_phone_use","Police issued",9,0,0,"07"
2024,"SA","Major Cities of Australia","65 and over","non_wearing_seatbelts","Police issued",14,0,0,"07"
2024,"SA","Major Cities of Australia","65 and over","speed_fines","Camera Issued",771,0,0,"07"
2024,"SA","Major Cities of Australia","65 and over","speed_fines","Camera Issued",462,0,0,"07"
2024,"SA","Major Cities of Australia","65 and over","speed_fines","Police issued",151,0,0,"07"
2024,"SA","Major Cities of Australia","65 and over","unlicensed_driving","Unspecified",9,0,0,"07"
2024,"SA","Major Cities of Australia","Unspecified","speed_fines","Camera Issued",137,0,0,"07"
2024,"SA","Major Cities of Australia","Unspecified","speed_fines","Camera Issued",105,0,0,"07"
2024,"SA","Major Cities of Australia","Unspecified","speed_fines","Police issued",5,0,0,"07"
2024,"SA","Major Cities of Australia","Unspecified","unlicensed_driving","Unspecified",428,0,0,"07"
2024,"SA","Outer Regional Australia","17-25","mobile_phone_use","Police issued",4,0,0,"07"
